county,year,temp
299,2005,67.04
299,2010,65.75
299,2015,69.48
301,1985,62.93
301,1990,64.76
301,1995,62.55
301,2000,62.23
301,2005,62.63
301,2010,62.08
301,2015,63.85
303,1985,64.19
303,1990,65.99
303,1995,63.87
303,2000,63.57
303,2005,63.76
303,2010,63.18
303,2015,65.31
305,1985,66.77
305,1990,68.67
305,1995,66.52
305,2000,66.05
305,2005,66.42
305,2010,65.47
305,2015,68.84
307,1985,64.61
307,1990,66.55
307,1995,64.48
307,2000,64.36
307,2005,64.57
307,2010,63.18
307,2015,66.19
309,1985,65.73
309,1990,67.86
309,1995,65.35
309,2000,65.02
309,2005,65.55
309,2010,64.72
309,2015,67.53
311,1985,57.61
311,1990,59.38
311,1995,57.19
311,2000,57.50
311,2005,58.22
311,2010,57.44
311,2015,58.87
313,1985,58.92
313,1990,61.41
313,1995,59.23
313,2000,59.61
313,2005,60.12
313,2010,59.52
313,2015,60.71
315,1985,65.28
315,1990,67.19
315,1995,64.92
315,2000,64.96
315,2005,65.05
315,2010,64.36
315,2015,67.17
317,1985,61.97
317,1990,63.88
317,1995,61.77
317,2000,61.59
317,2005,61.96
317,2010,61.50
317,2015,63.32
319,1985,64.30
319,1990,66.25
319,1995,64.03
319,2000,63.84
319,2005,63.98
319,2010,63.46
319,2015,65.81
321,1985,65.84
321,1990,67.75
321,1995,65.47
321,2000,65.37
321,2005,65.56
321,2010,64.40
321,2015,66.98
