county,year,precip
295,1995,55.67
295,2000,49.63
295,2005,47.77
295,2010,48.53
295,2015,61.98
297,1985,41.84
297,1990,53.12
297,1995,52.84
297,2000,40.03
297,2005,55.51
297,2010,49.30
297,2015,65.18
299,1985,49.99
299,1990,38.94
299,1995,46.95
299,2000,44.29
299,2005,57.36
299,2010,40.32
299,2015,46.65
301,1985,43.47
301,1990,43.48
301,1995,46.31
301,2000,39.94
301,2005,48.42
301,2010,37.12
301,2015,53.31
303,1985,43.79
303,1990,39.83
303,1995,45.62
303,2000,35.53
303,2005,52.30
303,2010,38.36
303,2015,53.90
305,1985,46.53
305,1990,38.69
305,1995,50.84
305,2000,38.55
305,2005,58.34
305,2010,39.40
305,2015,45.31
307,1985,48.00
307,1990,37.38
307,1995,44.66
307,2000,42.41
307,2005,57.03
307,2010,41.59
307,2015,62.54
309,1985,47.81
309,1990,39.19
309,1995,45.58
309,2000,41.33
309,2005,44.87
309,2010,44.11
309,2015,44.87
311,1985,53.48
311,1990,68.96
311,1995,68.28
311,2000,46.47
311,2005,71.66
311,2010,61.87
311,2015,80.45
313,1985,41.93
313,1990,67.75
313,1995,55.91
313,2000,48.21
313,2005,46.79
313,2010,44.62
313,2015,65.48
315,1985,45.57
315,1990,39.78
315,1995,42.83
315,2000,46.08
315,2005,49.16
315,2010,38.60
315,2015,55.80
317,1985,42.63
317,1990,44.61
317,1995,49.79
317,2000,38.87
317,2005,46.08
317,2010,39.16
317,2015,59.33
319,1985,42.94
319,1990,35.33
319,1995,44.42
319,2000,36.08
319,2005,51.54
319,2010,41.52
319,2015,51.67
321,1985,53.82
321,1990,38.93
321,1995,41.92
321,2000,43.47
321,2005,51.84
321,2010,42.27
321,2015,50.04
